Timestamp,Speed,Latitude coordinate,Longitude coordinate,Altitude,Vertical accuracy,Horizontal accuracy,Course,Course variation,Behavior
51.79,86.6,40.58116,-3.54605,620.9,3,5,134.3,0.703,2
52.76,87.4,40.58101,-3.54584,621,3,5,134.3,0.352,2
53.76,87.4,40.58086,-3.54564,621.6,3,5,133.9,0.352,2
54.84,87,40.58071,-3.54543,622.1,3,5,134.3,0.352,2
55.75,86.4,40.58056,-3.54523,622.3,3,5,133.9,0.352,2
56.78,86.6,40.58041,-3.54502,622.7,3,5,133.2,1.055,2
57.78,86.2,40.58026,-3.54481,623.4,3,5,132.5,1.406,2
58.77,86.6,40.58012,-3.54461,624.3,3,5,132.2,1.055,2
59.77,85.1,40.57998,-3.5444,624.7,3,5,131.5,1.055,2
60.79,85.2,40.57983,-3.54419,624.9,3,5,130.8,1.406,2
61.77,84.5,40.57969,-3.54398,625.3,4,5,130.1,1.406,2
62.75,83.9,40.57957,-3.54378,625.8,4,5,129,1.758,2
63.77,83.2,40.57944,-3.54357,626,4,5,128,2.109,2
64.75,83.7,40.57931,-3.54336,626.1,4,5,127.6,1.406,2
65.78,84.7,40.57918,-3.54314,626.9,4,5,127.3,0.703,2
66.77,85.8,40.57905,-3.54292,627.2,3,5,126.6,1.055,2
67.78,87,40.57893,-3.5427,627.5,4,5,125.9,1.406,2
68.76,88.2,40.57881,-3.54247,627.9,4,5,124.8,1.758,2
69.76,89,40.57869,-3.54223,628.3,4,5,123.8,2.109,2
70.78,88.7,40.57857,-3.54199,628.8,4,5,123,1.758,2
71.76,89.8,40.57845,-3.54174,628.9,4,5,122,1.758,2
72.79,90.2,40.57834,-3.54149,629.3,4,5,121.3,1.758,2
73.8,90.7,40.57822,-3.54123,629.4,4,5,120.6,1.406,2
74.82,91.2,40.57811,-3.54097,629.4,3,5,119.9,1.406,2
75.76,89.5,40.578,-3.54071,629.9,3,5,119.9,0.703,2
76.83,89.5,40.57789,-3.54045,629.8,3,5,119.9,0,2
77.76,90.1,40.57778,-3.5402,629.9,3,5,119.5,0.352,2
78.77,90.4,40.57767,-3.53995,630.2,3,5,118.5,1.406,2
79.77,90.9,40.57756,-3.53969,630.1,3,5,117.4,2.109,2
80.76,90,40.57745,-3.53942,630.4,3,5,116.4,2.109,2
81.79,88.8,40.57736,-3.53915,630.3,3,5,116,1.406,2
82.8,88,40.57727,-3.53888,630.5,3,5,115.3,1.055,2
83.76,86.7,40.57718,-3.53862,630.6,3,5,114.6,1.406,2
84.78,87.1,40.57708,-3.53836,631,3,5,113.9,1.406,2
85.76,88.1,40.57699,-3.5381,631.2,3,5,113.6,1.055,2
86.77,88.8,40.57691,-3.53783,631.6,3,5,113.6,0.352,2
87.76,89.7,40.57682,-3.53756,632.2,3,5,113.6,0,2
88.76,89.7,40.57673,-3.53729,632.3,3,5,113.6,0,2
89.82,89.2,40.57663,-3.53702,632.4,3,5,113.2,0.352,2
90.76,89,40.57654,-3.53675,632.5,3,5,113.9,0.703,2
91.76,89.5,40.57644,-3.53648,632.7,3,5,114.6,1.406,2
92.76,90.7,40.57634,-3.5362,633.1,3,5,116,2.109,2
93.76,91.4,40.57625,-3.53593,633.5,3,5,116.7,2.109,2
94.75,89.7,40.57614,-3.53567,633.6,3,5,116.7,0.703,2
95.76,87.4,40.57605,-3.5354,634.1,3,5,117.4,0.703,2
96.79,84.9,40.57594,-3.53516,634.6,3,5,118.5,1.758,2
97.77,85.7,40.57584,-3.53492,634.9,3,5,119.2,1.758,2
98.75,85.4,40.57573,-3.53468,635.6,3,5,119.5,1.055,2
99.81,86.6,40.57562,-3.53443,636.4,3,5,120.6,1.406,2
100.82,87,40.57551,-3.53419,637.1,3,5,121.6,2.109,2
101.77,88.3,40.5754,-3.53394,637.6,3,5,122.7,2.109,2
102.76,87.6,40.57528,-3.5337,638.2,3,5,123.4,1.758,2
103.75,89.7,40.57516,-3.53345,638.9,3,5,123,0.352,2
104.75,90.3,40.57503,-3.53321,639.6,3,5,123,0.352,2
105.77,90.7,40.57491,-3.53297,639.8,3,5,123,0,2
106.78,90,40.57479,-3.53272,640.8,3,5,123.4,0.352,2
107.75,88.3,40.57468,-3.53248,641.1,4,5,123.4,0.352,2
108.84,88.5,40.57456,-3.53224,641.5,3,5,123.8,0.352,2
109.75,89.4,40.57444,-3.532,642.1,3,5,123,0.703,2
110.82,90.4,40.57432,-3.53174,642.6,3,5,121.6,2.109,2
111.85,89.6,40.57421,-3.53149,643.3,3,5,119.9,3.164,2
112.75,88.6,40.5741,-3.53124,643.6,3,5,119.5,2.109,2
113.76,86.5,40.57399,-3.53098,644.1,3,5,118.8,1.055,2
114.78,83.8,40.5739,-3.53075,644.1,3,5,117.8,1.758,2
115.79,84.1,40.5738,-3.53049,644.7,3,5,117.8,1.055,2
116.82,85.1,40.5737,-3.53024,645.8,3,5,117.1,0.703,2
117.78,86.3,40.5736,-3.52999,646.1,3,5,116,1.758,2
118.8,87.2,40.5735,-3.52973,647.5,3,5,115.3,1.758,2
119.79,87.6,40.57341,-3.52946,647.9,3,5,115,1.055,2
120.78,88,40.57332,-3.5292,648.7,3,5,113.6,1.758,2
121.78,87.8,40.57322,-3.52894,649,3,5,113.9,1.055,2
122.79,87.2,40.57314,-3.52867,649.3,3,5,113.6,0.352,2
123.77,87.3,40.57305,-3.5284,649.8,3,5,113.2,0.703,2
124.77,88.2,40.57296,-3.52814,650.3,3,5,112.9,0.703,2
125.78,88.7,40.57288,-3.52787,650.9,3,5,112.1,1.055,2
126.77,88.3,40.5728,-3.5276,651.4,3,5,110.7,2.109,2
127.78,85.6,40.57272,-3.52732,652,3,5,110.7,1.406,2
128.84,84,40.57265,-3.52707,652.3,3,5,110,0.703,2
129.8,83.4,40.57258,-3.52681,653.1,3,5,110.4,0.352,2
130.77,84.3,40.5725,-3.52655,653.6,3,5,110.4,0.352,2
131.75,84.8,40.57243,-3.52628,654.1,3,5,112.1,1.758,2
132.77,85.4,40.57234,-3.52602,654.5,3,5,113.6,3.164,2
133.79,84.7,40.57225,-3.52576,655.1,3,5,113.9,1.758,2
134.77,85.8,40.57216,-3.5255,655.8,3,5,113.2,0.703,2
135.75,86.8,40.57208,-3.52526,656.2,3,5,115.7,2.461,2
136.78,85.7,40.57198,-3.525,656.9,3,5,116.7,3.516,2
137.78,85.9,40.57188,-3.52475,657.5,3,5,117.4,1.758,2
138.77,86.5,40.57178,-3.52449,658,3,5,118.5,1.758,2
139.87,87.2,40.57167,-3.52423,658.5,3,5,119.2,1.758,2
140.79,87.9,40.57157,-3.524,659,3,5,120.9,2.461,2
141.77,88.8,40.57147,-3.52375,659.3,3,5,121.6,2.461,2
142.77,88.8,40.57135,-3.52351,659.3,3,5,122.7,1.758,2
143.77,87.4,40.57123,-3.52326,659.6,3,5,123.4,1.758,2
144.81,85.5,40.5711,-3.52302,659.5,3,5,125.2,2.461,2
145.78,84,40.57098,-3.52281,659.4,3,5,126.6,3.164,2
146.78,84.7,40.57085,-3.52259,659.3,3,5,128.3,3.164,2
147.81,86.3,40.57072,-3.52237,659,3,5,128,1.406,2
148.76,87.8,40.57058,-3.52215,659.2,3,5,128.7,0.703,2
149.76,87.9,40.57045,-3.52193,658.8,3,5,129.7,1.758,2
150.8,86.8,40.57031,-3.52172,658.7,3,5,131.1,2.461,2
151.76,85.5,40.57017,-3.52149,658,3,5,132.2,2.461,2
152.77,84,40.57003,-3.52129,657.9,4,5,133.2,2.109,2
153.76,82.4,40.56988,-3.5211,657.4,4,5,135,2.812,2
154.76,81.5,40.56973,-3.52091,656.9,4,5,136.4,3.164,2
155.75,80,40.56958,-3.52073,656.4,3,5,139.6,4.57,2
156.75,81.9,40.56942,-3.52056,656.1,3,5,138.9,2.461,2
157.76,82.9,40.56926,-3.52039,656,3,5,138.9,0.703,2
158.76,85.2,40.5691,-3.5202,655.7,3,5,139.6,0.703,2
159.76,87.4,40.56895,-3.52003,655.7,3,5,141,2.109,2
160.77,89.6,40.56877,-3.51985,655.5,3,5,142.4,2.812,2
161.77,91.1,40.56859,-3.51967,655.3,3,5,143.1,2.109,2
162.75,93.1,40.5684,-3.5195,655.6,3,5,144.5,2.109,2
163.76,95.4,40.56821,-3.51931,655,3,5,143.4,1.055,2
164.84,95.3,40.56802,-3.51916,654.7,4,5,147.3,3.867,2
165.75,95.2,40.56781,-3.51899,654.7,4,5,149.1,5.625,2
166.75,94.6,40.56761,-3.51884,654.4,4,5,151.5,4.219,2
167.76,93.2,40.5674,-3.51869,653.6,3,5,151.5,2.461,2
168.75,91.9,40.56719,-3.51856,653.2,3,5,153.3,1.758,2
169.75,89.6,40.56698,-3.51841,652.8,3,5,155,3.516,2
170.75,88.9,40.56677,-3.51828,652.9,3,5,156.1,2.812,2
171.82,86.5,40.56657,-3.51819,652.5,3,5,157.1,2.109,2
172.82,84,40.56638,-3.51807,652.3,4,5,157.1,1.055,2
173.81,82.5,40.5662,-3.51799,652.1,4,5,157.5,0.352,2
174.78,83.4,40.56602,-3.51789,652.2,4,5,158.2,1.055,2
175.82,83.6,40.56582,-3.51779,652.4,4,5,159.6,2.109,2
176.75,81.4,40.56563,-3.5177,652.6,4,5,160.7,2.461,2
177.81,79.3,40.56544,-3.51762,652.7,4,5,163.8,4.219,2
178.81,79.2,40.56525,-3.51755,652.7,4,5,164.2,3.516,2
179.79,79.2,40.56505,-3.51747,652.8,4,5,164.2,0.352,2
180.78,78.9,40.56486,-3.51741,653.3,4,5,164.5,0.352,2
181.75,77.3,40.56466,-3.51734,653.9,3,5,165.9,1.758,2
182.75,79.6,40.56448,-3.51729,654.6,3,5,167,2.461,2
183.77,80,40.56428,-3.51723,655.9,4,5,167.3,1.406,2
184.78,80.7,40.56408,-3.51718,655.6,4,5,168.8,1.758,2
185.82,81.9,40.56388,-3.51713,657.1,4,5,170.5,3.164,2
186.79,82.5,40.56368,-3.51709,657.9,4,5,171.6,2.812,2
187.82,83.1,40.56348,-3.51705,657.8,3,5,171.9,1.406,2
188.78,83,40.56326,-3.51702,658.6,3,5,173,1.406,2
189.83,82.9,40.56306,-3.51698,659.2,3,5,173.3,1.406,2
190.8,84.1,40.56286,-3.51695,660.7,3,5,173,0.352,2
191.78,84.5,40.56264,-3.51691,660.6,3,5,173,0.352,2
192.78,84.2,40.56243,-3.51688,661.6,3,5,173.3,0.352,2
193.77,86.3,40.56222,-3.51684,662.5,3,5,173.3,0.352,2
194.78,86,40.56202,-3.51681,663.3,3,5,173,0.352,2
195.78,86.8,40.5618,-3.51677,664.2,3,5,171.9,1.406,2
196.8,86.8,40.56159,-3.51671,665,3,5,169.1,3.867,2
197.76,86.7,40.56138,-3.51664,665.7,4,5,167,4.922,2
198.76,87.6,40.56117,-3.51658,666.7,4,5,164.9,4.219,2
199.79,87.6,40.56095,-3.51649,667.1,4,5,163.8,3.164,2
200.78,87.4,40.56074,-3.51641,667.9,4,5,163.5,1.406,2
201.77,87.1,40.56052,-3.51632,668.7,4,5,160.7,3.164,2
202.75,86.7,40.56032,-3.51622,669.2,4,5,157.9,5.625,2
203.77,83.9,40.56013,-3.51611,670,4,5,155.7,4.922,2
204.76,81.8,40.55994,-3.51599,670.4,4,5,154.3,3.516,2
205.77,82.7,40.55976,-3.51587,671.3,4,5,151.5,4.219,2
206.82,82.9,40.55957,-3.51573,672,4,5,148.4,5.977,2
207.77,82.2,40.55942,-3.51559,672.3,4,5,146.6,4.922,2
208.75,82.8,40.55925,-3.51543,673.1,4,5,144.5,3.867,2
209.81,82.3,40.55907,-3.51526,673.9,4,5,142.4,4.219,2
210.77,82.3,40.55891,-3.5151,674.2,4,5,141.3,3.164,2
211.76,79.4,40.55876,-3.51494,674.9,4,5,140.6,1.758,2
212.8,76.8,40.55861,-3.51477,675.3,4,5,137.8,3.516,2
213.78,75,40.55848,-3.51459,675.8,3,5,135.4,5.273,2
214.77,75.7,40.55835,-3.51442,677.4,3,5,132.9,4.922,2
215.84,75.6,40.55822,-3.51423,677.2,3,5,131.1,4.219,2
216.75,75.7,40.5581,-3.51403,678.4,3,5,129.7,3.164,2
217.77,75.4,40.55798,-3.51384,679.5,3,5,127.3,3.867,2
218.76,75.5,40.55786,-3.51363,680.4,3,5,125.9,3.867,2
219.8,75.8,40.55775,-3.51343,681,3,5,123.8,3.516,2
220.76,76.1,40.55764,-3.51322,682,3,5,122.3,3.516,2
221.75,76,40.55754,-3.51301,683,3,5,121.3,2.461,2
222.76,75.8,40.55744,-3.5128,684,3,5,120.2,2.109,2
223.76,75.7,40.55735,-3.51258,685.1,3,5,118.5,2.812,2
224.78,76.6,40.55727,-3.51235,686.1,3,5,116,4.219,2
225.78,76,40.55718,-3.51213,687.2,3,5,114.3,4.219,2
226.76,75.9,40.55711,-3.51189,688.4,3,5,112.9,3.164,2
227.77,76.1,40.55704,-3.51166,689.2,3,5,110,4.219,2
228.76,76.4,40.55698,-3.51142,690.1,3,5,106.9,5.977,2
229.75,76.6,40.55693,-3.51118,691.2,3,5,105.1,4.922,2
230.79,76.6,40.55687,-3.51093,692.2,3,5,104.4,2.461,2
231.78,76.7,40.55683,-3.51069,693.2,3,5,103,2.109,2
232.77,76.2,40.55679,-3.51045,694.4,3,5,100.9,3.516,2
233.76,76.9,40.55676,-3.51021,695.3,3,5,99.5,3.516,2
234.76,76.9,40.55673,-3.50995,696.3,3,5,97,3.867,2
235.78,76.5,40.55672,-3.5097,697.3,3,5,93.5,5.977,2
236.75,77.1,40.55671,-3.50945,698.2,3,5,91.4,5.625,2
237.83,77.6,40.55671,-3.50919,699.2,3,5,90.7,2.812,2
238.75,78,40.55671,-3.50893,700.1,3,5,90,1.406,2
239.77,78.7,40.55671,-3.50868,701.2,3,5,89.3,1.406,2
240.76,78.7,40.55672,-3.50842,702.1,3,5,88.6,1.406,2
241.75,78.3,40.55673,-3.50816,703.1,3,5,87.9,1.406,2
242.78,79.2,40.55675,-3.5079,704,3,5,86.8,1.758,2
243.77,79.3,40.55676,-3.50764,705.1,3,5,87.2,0.703,2
244.75,78,40.55677,-3.50738,706,3,5,89.3,2.461,2
245.77,79.3,40.55677,-3.50712,707,3,5,90,2.812,2
246.75,79.8,40.55676,-3.50687,707.9,3,5,92.1,2.812,2
247.82,79.3,40.55674,-3.50661,709.4,4,5,95.3,5.273,2
248.79,79.4,40.55672,-3.50635,710.1,4,5,96.7,4.57,2
249.78,80.2,40.55669,-3.50609,711.5,4,5,97,1.758,2
250.81,80,40.55667,-3.50583,712.1,4,5,98.1,1.406,2
251.75,78.7,40.55665,-3.50558,713.1,4,5,97.7,0.703,2
252.78,82.2,40.55661,-3.5053,714.2,4,5,102.3,4.57,2
253.75,80.3,40.55655,-3.50504,715.2,4,5,105.5,7.734,2
254.78,80.6,40.5565,-3.50478,716.4,4,5,106.2,3.867,2
255.78,80.7,40.55643,-3.50453,717.6,4,5,107.9,2.461,2
256.78,80.5,40.55636,-3.50429,718.4,4,5,109,2.812,2
257.84,80.4,40.55629,-3.50405,719,4,5,110.4,2.461,2
258.79,80.2,40.55621,-3.5038,720.5,4,5,111.8,2.812,2
259.85,80.5,40.55613,-3.50355,721.5,4,5,112.9,2.461,2
260.79,80.9,40.55605,-3.50331,722.2,4,5,115,3.164,2
261.79,80.5,40.55595,-3.50307,723.1,4,5,118.5,5.625,2
262.76,79.6,40.55586,-3.50284,724.3,4,5,120.9,5.977,2
263.78,81,40.55575,-3.50262,725.3,4,5,122.7,4.219,2
264.83,80.6,40.55563,-3.5024,726.5,4,5,123.4,2.461,2
265.78,81.3,40.55552,-3.50217,727.4,4,5,123.4,0.703,2
266.75,80.9,40.5554,-3.50195,728.6,4,5,124.5,1.055,2
267.79,81.3,40.55528,-3.50172,729.4,4,5,125.9,2.461,2
268.75,80.8,40.55515,-3.50151,730.7,4,5,126.2,1.758,2
269.78,81,40.55504,-3.50131,732.3,3,5,124.5,1.758,2
270.77,81.3,40.55494,-3.50108,733.1,3,5,120.9,5.273,2
271.77,81,40.55484,-3.50085,734.2,3,5,117.8,6.68,2
272.8,81.8,40.55475,-3.50061,735,3,5,113.9,7.031,2
273.77,82.1,40.55467,-3.50036,735.7,3,5,109,8.789,2
274.75,82.5,40.55461,-3.50009,736.6,3,5,105.1,8.789,2
275.79,83.4,40.55457,-3.49983,737.4,3,5,103.4,5.625,2
276.81,83.4,40.55452,-3.49957,737.9,4,5,105.5,2.109,2
277.78,84.2,40.55446,-3.49931,738.8,4,5,106.2,2.812,2
278.85,85.4,40.55441,-3.49905,738.7,4,5,105.8,0.352,2
279.8,84.5,40.55435,-3.49878,739.1,4,5,104.1,2.109,2
280.77,83.2,40.55431,-3.49851,739.2,4,5,101.2,4.57,2
281.78,82.6,40.55427,-3.49824,739,3,5,98.4,5.625,2
282.76,81.4,40.55424,-3.49798,738.8,4,5,96.3,4.922,2
283.85,83.5,40.55422,-3.4977,739,4,5,94.6,3.867,2
284.81,85.4,40.55421,-3.49742,739,4,5,92.5,3.867,2
285.76,87.4,40.5542,-3.49714,738.9,4,5,89.6,4.922,2
286.84,89.7,40.5542,-3.49685,738.9,4,5,88.6,3.867,2
287.76,88.8,40.55423,-3.49655,738.6,4,5,85.4,4.219,2
288.79,87.9,40.55425,-3.49626,738.6,4,5,83,5.625,2
289.76,86.9,40.55428,-3.49598,738.1,3,5,80.5,4.922,2
290.77,85.8,40.55432,-3.49571,737.9,3,5,79.1,3.867,2
291.79,87.2,40.55436,-3.49543,737.6,3,5,76.3,4.219,2
292.76,88.7,40.55442,-3.49515,737.5,3,5,73.5,5.625,2
293.75,89.2,40.55449,-3.49488,737.3,3,5,70.7,5.625,2
294.76,88.4,40.55457,-3.49461,737.3,3,5,68.2,5.273,2
295.76,87.5,40.55467,-3.49435,736.7,3,5,66.1,4.57,2
296.78,87,40.55476,-3.49408,736.6,3,5,64.7,3.516,2
297.78,86,40.55486,-3.49383,736,4,5,63.3,2.812,2
298.76,86.2,40.55495,-3.49358,735.9,4,5,62.9,1.758,2
299.76,86.6,40.55505,-3.49332,735.4,4,5,62.9,0.352,2
300.76,85.9,40.55515,-3.49307,735.7,4,5,62.6,0.352,2
301.76,85,40.55525,-3.49281,735.5,4,5,65.4,2.812,2
302.82,86.1,40.55534,-3.49255,735.2,4,5,65.4,2.812,2
303.75,85.5,40.55543,-3.4923,734.8,4,5,66.4,1.055,2
304.75,84.4,40.55551,-3.49204,734.5,4,5,69.6,4.219,2
305.75,84.4,40.55558,-3.49177,734.1,4,5,71.7,5.273,2
306.8,86,40.55564,-3.49151,734,4,5,73.8,4.219,2
307.75,85.1,40.5557,-3.49125,733.7,4,5,74.2,2.461,2
308.81,84.2,40.55575,-3.49099,733.4,4,5,75.9,2.109,2
309.75,83.4,40.5558,-3.49072,733,4,5,78.8,4.57,2
310.75,83.1,40.55585,-3.49045,732.6,4,5,80.9,4.922,2
311.82,84.1,40.55587,-3.49018,732.6,4,5,83.7,4.922,2
312.75,86.1,40.5559,-3.4899,732.4,4,5,85.4,4.57,2
313.76,87.1,40.5559,-3.48961,732.4,4,5,87.2,3.516,2
314.75,88.8,40.55592,-3.48934,732.3,4,5,88.2,2.812,2
315.75,88.7,40.55593,-3.48904,731.9,4,5,90,2.812,2
316.75,87.3,40.55592,-3.48876,731.5,4,5,92.8,4.57,2
317.75,89.5,40.5559,-3.48847,731.6,4,5,93.5,3.516,2
318.79,90,40.55589,-3.48817,731.2,4,5,94.2,1.406,2
319.81,89.3,40.55587,-3.48788,731,4,5,96,2.461,2
320.84,88.9,40.55584,-3.4876,730.6,4,5,97.4,3.164,2
321.75,91.6,40.5558,-3.4873,730.4,4,5,99.8,3.867,2
322.8,91.2,40.55577,-3.487,730.2,4,5,100.9,3.516,2
323.78,90.9,40.55573,-3.48671,729.6,4,5,101.2,1.406,2
324.8,91.1,40.55568,-3.48641,729.5,4,5,102.3,1.406,2
325.79,90.3,40.55562,-3.48613,729.2,4,5,103.4,2.109,2
326.75,90.5,40.55557,-3.48584,728.8,4,5,103.7,1.406,2
327.8,90.4,40.55551,-3.48555,728.4,4,5,104.4,1.055,2
328.76,92,40.55545,-3.48527,728.5,3,5,105.5,1.758,2
329.78,92.4,40.55538,-3.48497,728.4,3,5,106.9,2.461,2
330.76,93.8,40.55531,-3.48468,727.9,3,5,109,3.516,2
331.75,90.9,40.55523,-3.48439,727.6,4,5,110.4,3.516,2
332.78,92.1,40.55515,-3.48411,727.5,4,5,110.7,1.758,2
333.78,91.2,40.55507,-3.48382,727.1,4,5,110.7,0.352,2
334.82,90.9,40.555,-3.48356,727,4,5,111.8,1.055,2
335.83,89.8,40.55491,-3.48328,726.5,4,5,113.2,2.461,2
336.78,89,40.55481,-3.48302,726.2,4,5,115.3,3.516,2
337.77,88.2,40.55471,-3.48275,725.8,4,5,116.4,3.164,2
338.78,87.6,40.55461,-3.48249,725.6,3,5,117.1,1.758,2
339.77,88.5,40.55451,-3.48223,725.3,3,5,117.4,1.055,2
340.77,89.3,40.55441,-3.48197,725.4,3,5,117.8,0.703,2
341.82,89.5,40.5543,-3.48171,724.9,3,5,117.8,0.352,2
342.79,88.3,40.55419,-3.48145,724.6,4,5,118.8,1.055,2
343.8,86.1,40.55409,-3.4812,724,4,5,121.3,3.516,2
344.82,88.4,40.55397,-3.48096,723.6,4,5,122,3.164,2
345.78,88.4,40.55385,-3.48072,723.2,4,5,123,1.758,2
346.75,88.5,40.55372,-3.48047,722.7,4,5,124.5,2.461,2
347.76,89.5,40.55359,-3.48023,722.3,4,5,125.5,2.461,2
348.77,90,40.55345,-3.47999,721.9,4,5,126.6,2.109,2
349.77,90.5,40.55331,-3.47976,721.2,4,5,128,2.461,2
350.79,90.3,40.55316,-3.47952,720.8,4,5,128.7,2.109,2
351.82,90.5,40.55301,-3.47929,720.3,3,5,130.4,2.461,2
352.8,90.3,40.55286,-3.47907,719.4,3,5,131.8,3.164,2
353.86,89.5,40.55271,-3.47886,718.7,3,5,132.5,2.109,2
354.76,88.6,40.55256,-3.47864,717.9,3,5,133.2,1.406,2
355.76,88.4,40.55241,-3.47843,716.9,3,5,133.6,1.055,2
356.78,89.9,40.55225,-3.47823,716.3,3,5,134.3,1.055,2
357.76,91.3,40.55209,-3.47802,715.5,3,5,135.7,2.109,2
358.76,92.2,40.55193,-3.47781,714.9,3,5,136.8,2.461,2
359.75,92.1,40.55176,-3.4776,714.2,3,5,137.8,2.109,2
360.76,91.2,40.55159,-3.4774,713.4,3,5,137.8,1.055,2
361.76,93,40.55141,-3.47719,712.4,3,5,138.9,1.055,2
362.77,91.4,40.55124,-3.47701,711.7,4,5,141.7,3.867,2
363.79,89.5,40.55107,-3.47684,710.7,4,5,143.1,4.219,2
364.84,89.2,40.55089,-3.47667,709.9,4,5,143.4,1.758,2
365.85,90.7,40.55071,-3.4765,709.4,4,5,144.8,1.758,2
366.76,91.1,40.55054,-3.47632,708.6,4,5,145.2,1.758,2
367.85,89.8,40.55035,-3.47614,708.1,4,5,145.9,1.055,2
368.78,91,40.55016,-3.47598,707.4,4,5,147,1.758,2
369.76,90.3,40.54995,-3.47581,706.2,4,5,148.4,2.461,2
370.81,91.8,40.54976,-3.47566,705.4,4,5,149.8,2.812,2
371.78,90.5,40.54956,-3.47551,704.6,4,5,150.5,2.109,2
372.84,89.4,40.54936,-3.47538,703.7,4,5,151.2,1.406,2
373.75,87.4,40.54918,-3.47526,703.2,4,5,151.5,1.055,2
374.75,86.6,40.54899,-3.47513,702.3,3,5,152.6,1.406,2
375.76,87,40.5488,-3.475,701.5,3,5,154.3,2.812,2
376.78,85.5,40.5486,-3.47488,700.6,3,5,155.4,2.812,2
377.8,85,40.54841,-3.47475,700.1,3,5,156.4,2.109,2
378.77,85.4,40.54822,-3.47464,699.2,4,5,157.1,1.758,2
379.8,86.8,40.54802,-3.47452,698.5,4,5,157.5,1.055,2
380.81,89.3,40.54781,-3.47442,697.8,3,5,158.9,1.758,2
381.75,88.5,40.54761,-3.47431,697.2,3,5,159.3,1.758,2
382.75,88.7,40.5474,-3.4742,696.5,3,5,159.6,0.703,2
383.77,89.8,40.54719,-3.47411,696,3,5,162.1,2.812,2
384.75,88,40.54697,-3.47402,695.4,3,5,162.8,3.164,2
385.75,88.2,40.54677,-3.47394,694.7,3,5,163.8,1.758,2
386.75,88,40.54655,-3.47385,693.5,3,5,164.2,1.406,2
387.75,87.5,40.54634,-3.47377,692.9,3,5,164.2,0.352,2
388.87,87.4,40.54613,-3.4737,692.5,3,5,164.2,0,2
389.79,87.4,40.54592,-3.47362,691.7,3,5,164.2,0,2
390.78,87.5,40.54571,-3.47355,691,3,5,164.9,0.703,2
391.78,85.5,40.5455,-3.47348,690.7,3,5,165.6,1.406,2
392.76,87.5,40.54529,-3.47341,689.8,3,5,166.3,1.406,2
393.78,87.1,40.54508,-3.47334,688.8,3,5,166.3,0.703,2
394.79,87.3,40.54486,-3.47328,688.3,3,5,165.9,0.352,2
395.78,87.7,40.54465,-3.47321,687.6,3,5,166.3,0.352,2
396.83,89,40.54443,-3.47315,687,3,5,166.3,0.352,2
397.78,88.6,40.54422,-3.47309,686.4,3,5,165.9,0.352,2
398.78,89.7,40.54401,-3.47302,685.4,3,5,165.6,0.703,2
399.77,91.6,40.5438,-3.47295,684.8,3,5,165.2,0.703,2
400.79,92.2,40.54358,-3.47288,684,3,5,165.9,0.703,2
401.79,92.4,40.54335,-3.47281,683.2,3,5,165.9,0.703,2
402.78,92.8,40.54313,-3.47274,682.4,3,5,166.3,0.352,2
403.75,93.5,40.5429,-3.47266,681.8,3,5,166.3,0.352,2
404.76,93.9,40.54268,-3.47259,681.3,3,5,165.9,0.352,2
405.88,95.5,40.54244,-3.47252,680.4,3,5,164.9,1.406,2
406.77,95.9,40.54221,-3.47244,680.1,3,5,164.5,1.406,2
407.8,96.2,40.54197,-3.47235,679.5,3,5,165.2,0.703,2
408.77,96.3,40.54174,-3.47227,678.8,3,5,164.9,0.352,2
409.77,96.2,40.54151,-3.4722,678.4,3,5,165.6,0.703,2
410.75,94.7,40.54129,-3.47212,677.6,3,5,166.3,1.406,2
411.77,94.9,40.54106,-3.47205,676.9,3,5,168,2.461,2
412.76,92.1,40.54083,-3.47197,675.9,3,5,166.3,1.758,2
413.75,91.4,40.54061,-3.4719,675.3,3,5,166.6,1.406,2
414.78,90.6,40.54039,-3.47182,674.8,3,5,165.9,0.703,2
415.77,90.6,40.54017,-3.47174,674.4,3,5,165.2,1.406,2
416.77,89,40.53995,-3.47167,673.7,3,5,165.9,0.703,2
417.77,88.3,40.53973,-3.4716,672.9,3,5,165.9,0.703,2
418.78,87.7,40.53952,-3.47152,672.5,3,5,164.5,1.406,2
419.81,87.7,40.53931,-3.47145,672.1,3,5,164.5,1.406,2
420.77,86.7,40.53909,-3.47138,671.8,3,5,165.2,0.703,2
421.89,88.8,40.53888,-3.47131,671.2,3,5,165.6,1.055,2
422.77,90,40.53866,-3.47123,671,3,5,165.2,0.352,2
423.77,90.1,40.53844,-3.47115,670.4,3,5,165.2,0.352,2
424.77,90.3,40.53821,-3.47109,669.7,3,5,165.6,0.352,2
425.77,89.8,40.53799,-3.47102,669,3,5,165.6,0.352,2
426.78,90.4,40.53777,-3.47096,668.8,3,5,167.7,2.109,2
427.77,90.3,40.53756,-3.47089,668.1,3,5,165.9,1.758,2
428.83,90.8,40.53734,-3.47082,667.9,3,5,164.9,2.812,2
429.78,89.1,40.53712,-3.47073,667.2,3,5,163.8,2.109,2
430.76,89.2,40.5369,-3.47065,666.2,3,5,162.8,2.109,2
431.75,88.5,40.5367,-3.47055,665.9,3,5,160.3,3.516,2
432.76,88.1,40.53649,-3.47046,665.4,3,5,157.9,4.922,2
433.76,88.6,40.53629,-3.47034,664.9,3,5,155.4,4.922,2
